#   ix    iy    iz      toten(eV)
     0     3     9     -20038.891895885008
     1     3     9     -20038.891811665766
     2     3     9     -20038.891795747106
     3     3     9     -20038.891764998240
     4     3     9     -20038.891685132821
     5     3     9     -20038.891522816903
     6     3     9     -20038.891308663293
     7     3     9     -20038.891099271677
     8     3     9     -20038.890957228239
     9     3     9     -20038.890901989125
    10     3     9     -20038.890878315218
    11     3     9     -20038.890817225660
    12     3     9     -20038.890677631243
    13     3     9     -20038.890473545849
    14     3     9     -20038.890259392239
    15     3     9     -20038.890116668517
    16     3     9     -20038.890114627666
    17     3     9     -20038.890256807157
    18     3     9     -20038.890473137675
    19     3     9     -20038.890678719701
    20     3     9     -20038.890818178057
    21     3     9     -20038.890879539733
    22     3     9     -20038.890903077579
    23     3     9     -20038.890958316693
    24     3     9     -20038.891097230822
    25     3     9     -20038.891305806097
    26     3     9     -20038.891521864502
    27     3     9     -20038.891678466032
    28     3     9     -20038.891765270353
    29     3     9     -20038.891790576941
    30     3     9     -20038.891813842678
    31     3     9     -20038.891882687487
     0     4     9     -20038.891815883529
     1     4     9     -20038.891707310100
     2     4     9     -20038.891712616321
     3     4     9     -20038.891688534244
     4     4     9     -20038.891558191706
     5     4     9     -20038.891294921545
     6     4     9     -20038.890933010105
     7     4     9     -20038.890567289072
     8     4     9     -20038.890297488178
     9     4     9     -20038.890164696615
    10     4     9     -20038.890105103677
    11     4     9     -20038.890030272367
    12     4     9     -20038.889870949701
    13     4     9     -20038.889627952020
    14     4     9     -20038.889369171735
    15     4     9     -20038.889196243377
    16     4     9     -20038.889197195775
    17     4     9     -20038.889370124136
    18     4     9     -20038.889627135679
    19     4     9     -20038.889869997300
    20     4     9     -20038.890029319966
    21     4     9     -20038.890106192135
    22     4     9     -20038.890164560555
    23     4     9     -20038.890296671838
    24     4     9     -20038.890568377530
    25     4     9     -20038.890934370673
    26     4     9     -20038.891295465768
    27     4     9     -20038.891559280160
    28     4     9     -20038.891688398187
    29     4     9     -20038.891707854327
    30     4     9     -20038.891707990388
    31     4     9     -20038.891818604672
     0     5     9     -20038.891887041307
     1     5     9     -20038.891737786857
     2     5     9     -20038.891708262501
     3     5     9     -20038.891655064239
     4     5     9     -20038.891487033929
     5     5     9     -20038.891143082008
     6     5     9     -20038.890681032670
     7     5     9     -20038.890209595400
     8     5     9     -20038.889834214329
     9     5     9     -20038.889604278116
    10     5     9     -20038.889473119234
    11     5     9     -20038.889346722346
    12     5     9     -20038.889144405686
    13     5     9     -20038.888860726984
    14     5     9     -20038.888572150234
    15     5     9     -20038.888387793093
    16     5     9     -20038.888386432525
    17     5     9     -20038.888572558404
    18     5     9     -20038.888860318813
    19     5     9     -20038.889144949917
    20     5     9     -20038.889348082914
    21     5     9     -20038.889475432203
    22     5     9     -20038.889604278116
    23     5     9     -20038.889835166727
    24     5     9     -20038.890208098775
    25     5     9     -20038.890681985067
    26     5     9     -20038.891142809895
    27     5     9     -20038.891488258439
    28     5     9     -20038.891662819482
    29     5     9     -20038.891708398554
    30     5     9     -20038.891745133929
    31     5     9     -20038.891879558174
     0     6     9     -20038.892040241411
     1     6     9     -20038.891826768086
     2     6     9     -20038.891719555224
     3     6     9     -20038.891617648584
     4     6     9     -20038.891388392654
     5     6     9     -20038.890995052065
     6     6     9     -20038.890488239998
     7     6     9     -20038.889971767883
     8     6     9     -20038.889525501152
     9     6     9     -20038.889199100573
    10     6     9     -20038.888965490820
    11     6     9     -20038.888748071848
    12     6     9     -20038.888472148392
    13     6     9     -20038.888134455090
    14     6     9     -20038.887819755404
    15     6     9     -20038.887628187247
    16     6     9     -20038.887628867531
    17     6     9     -20038.887818258780
    18     6     9     -20038.888134999313
    19     6     9     -20038.888471332048
    20     6     9     -20038.888747391564
    21     6     9     -20038.888963858139
    22     6     9     -20038.889199644800
    23     6     9     -20038.889526997777
    24     6     9     -20038.889971087603
    25     6     9     -20038.890483750121
    26     6     9     -20038.890995188121
    27     6     9     -20038.891382542206
    28     6     9     -20038.891611117848
    29     6     9     -20038.891718466766
    30     6     9     -20038.891816155643
    31     6     9     -20038.892040921695
     0     7     9     -20038.892218339934
     1     7     9     -20038.891891531184
     2     7     9     -20038.891673976152
     3     7     9     -20038.891446080794
     4     7     9     -20038.891144986803
     5     7     9     -20038.890728652594
     6     7     9     -20038.890246330775
     7     7     9     -20038.889737341793
     8     7     9     -20038.889260870419
     9     7     9     -20038.888850658772
    10     7     9     -20038.888498407377
    11     7     9     -20038.888145203582
    12     7     9     -20038.887766285032
    13     7     9     -20038.887366685824
    14     7     9     -20038.887008992151
    15     7     9     -20038.886805314927
    16     7     9     -20038.886806403381
    17     7     9     -20038.887010352722
    18     7     9     -20038.887368590618
    19     7     9     -20038.887772679707
    20     7     9     -20038.888152142488
    21     7     9     -20038.888493509330
    22     7     9     -20038.888852427513
    23     7     9     -20038.889262094930
    24     7     9     -20038.889738022077
    25     7     9     -20038.890248507683
    26     7     9     -20038.890735455439
    27     7     9     -20038.891152605993
    28     7     9     -20038.891447305305
    29     7     9     -20038.891672615584
    30     7     9     -20038.891888401875
    31     7     9     -20038.892209768346
     0     8     9     -20038.892342968084
     1     8     9     -20038.891890306673
     2     8     9     -20038.891508666980
     3     8     9     -20038.891132333509
     4     8     9     -20038.890736952068
     5     8     9     -20038.890312454441
     6     8     9     -20038.889867684335
     7     8     9     -20038.889412301785
     8     8     9     -20038.888943993828
     9     8     9     -20038.888472420505
    10     8     9     -20038.888007922142
    11     8     9     -20038.887515804221
    12     8     9     -20038.887014434429
    13     8     9     -20038.886522724679
    14     8     9     -20038.886124213925
    15     8     9     -20038.885903393530
    16     8     9     -20038.885902985356
    17     8     9     -20038.886122853361
    18     8     9     -20038.886523541023
    19     8     9     -20038.887014298372
    20     8     9     -20038.887516348448
    21     8     9     -20038.888001935633
    22     8     9     -20038.888473645016
    23     8     9     -20038.888945082283
    24     8     9     -20038.889412437842
    25     8     9     -20038.889868228562
    26     8     9     -20038.890313542899
    27     8     9     -20038.890737224181
    28     8     9     -20038.891133013793
    29     8     9     -20038.891510843892
    30     8     9     -20038.891892755699
    31     8     9     -20038.892340791172
     0     9     9     -20038.892413989801
     1     9     9     -20038.891829081054
     2     9     9     -20038.891260907309
     3     9     9     -20038.890703890233
     4     9     9     -20038.890199527188
     5     9     9     -20038.889763328669
     6     9     9     -20038.889377199099
     7     9     9     -20038.888993518551
     8     9     9     -20038.888561537791
     9     9     9     -20038.888055406009
    10     9     9     -20038.887481109701
    11     9     9     -20038.886855928104
    12     9     9     -20038.886219453780
    13     9     9     -20038.885630599380
    14     9     9     -20038.885163651994
    15     9     9     -20038.884911266385
    16     9     9     -20038.884912763013
    17     9     9     -20038.885168958215
    18     9     9     -20038.885631823894
    19     9     9     -20038.886221494635
    20     9     9     -20038.886856472334
    21     9     9     -20038.887481653932
    22     9     9     -20038.888058263205
    23     9     9     -20038.888561673852
    24     9     9     -20038.888995423349
    25     9     9     -20038.889379512064
    26     9     9     -20038.889763872896
    27     9     9     -20038.890200343532
    28     9     9     -20038.890703618119
    29     9     9     -20038.891258458283
    30     9     9     -20038.891828672884
    31     9     9     -20038.892414125861
     0    10     9     -20038.892444602610
     1    10     9     -20038.891724317215
     2    10     9     -20038.890973827183
     3    10     9     -20038.890242521178
     4    10     9     -20038.889621829458
     5    10     9     -20038.889164270000
     6    10     9     -20038.888822631045
     7    10     9     -20038.888503305425
     8    10     9     -20038.888112958091
     9    10     9     -20038.887591179759
    10    10     9     -20038.886937970434
    11    10     9     -20038.886192650563
    12    10     9     -20038.885428010613
    13    10     9     -20038.884728677986
    14    10     9     -20038.884183769973
    15    10     9     -20038.883884988954
    16    10     9     -20038.883883764443
    17    10     9     -20038.884183497859
    18    10     9     -20038.884728950099
    19    10     9     -20038.885428282723
    20    10     9     -20038.886192650563
    21    10     9     -20038.886940011285
    22    10     9     -20038.887593356671
    23    10     9     -20038.888112822035
    24    10     9     -20038.888504393883
    25    10     9     -20038.888821950761
    26    10     9     -20038.889163861830
    27    10     9     -20038.889623462142
    28    10     9     -20038.890245242317
    29    10     9     -20038.890977636780
    30    10     9     -20038.891738739254
    31    10     9     -20038.892444874728
     0    11     9     -20038.892458480419
     1    11     9     -20038.891618192811
     2    11     9     -20038.890696407103
     3    11     9     -20038.889818839896
     4    11     9     -20038.889095017021
     5    11     9     -20038.888596504425
     6    11     9     -20038.888270375959
     7    11     9     -20038.887985200632
     8    11     9     -20038.887618391145
     9    11     9     -20038.887089129683
    10    11     9     -20038.886386259575
    11    11     9     -20038.885549645507
    12    11     9     -20038.884658880779
    13    11     9     -20038.883846756955
    14    11     9     -20038.883214772512
    15    11     9     -20038.882868235505
    16    11     9     -20038.882869051849
    17    11     9     -20038.883213956171
    18    11     9     -20038.883847301186
    19    11     9     -20038.884659425006
    20    11     9     -20038.885536856156
    21    11     9     -20038.886385579292
    22    11     9     -20038.887091442652
    23    11     9     -20038.887619887770
    24    11     9     -20038.887985064575
    25    11     9     -20038.888259219293
    26    11     9     -20038.888603443331
    27    11     9     -20038.889100731412
    28    11     9     -20038.889815982700
    29    11     9     -20038.890706067144
    30    11     9     -20038.891621594234
    31    11     9     -20038.892446643466
     0    12     9     -20038.892417255167
     1    12     9     -20038.891480095026
     2    12     9     -20038.890457219019
     3    12     9     -20038.889486724926
     4    12     9     -20038.888687254399
     5    12     9     -20038.888121257562
     6    12     9     -20038.887748189460
     7    12     9     -20038.887446143071
     8    12     9     -20038.887069265373
     9    12     9     -20038.886530615982
    10    12     9     -20038.885787473020
    11    12     9     -20038.884899837605
    12    12     9     -20038.883941996810
    13    12     9     -20038.883036537929
    14    12     9     -20038.882327137089
    15    12     9     -20038.881938150324
    16    12     9     -20038.881938830611
    17    12     9     -20038.882326184692
    18    12     9     -20038.883037082156
    19    12     9     -20038.883943221321
    20    12     9     -20038.884900653946
    21    12     9     -20038.885788833592
    22    12     9     -20038.886524765534
    23    12     9     -20038.887076884559
    24    12     9     -20038.887452673804
    25    12     9     -20038.887755128362
    26    12     9     -20038.888121665736
    27    12     9     -20038.888689839481
    28    12     9     -20038.889489582121
    29    12     9     -20038.890458987757
    30    12     9     -20038.891474924862
    31    12     9     -20038.892406098501
     0    13     9     -20038.892231809568
     1    13     9     -20038.891252063608
     2    13     9     -20038.890203064668
     3    13     9     -20038.889204270738
     4    13     9     -20038.888359357192
     5    13     9     -20038.887717712707
     6    13     9     -20038.887259472962
     7    13     9     -20038.886881234692
     8    13     9     -20038.886447757312
     9    13     9     -20038.885871692262
    10    13     9     -20038.885120930117
    11    13     9     -20038.884222682256
    12    13     9     -20038.883245385321
    13    13     9     -20038.882306184325
    14    13     9     -20038.881557054861
    15    13     9     -20038.881139904312
    16    13     9     -20038.881137455282
    17    13     9     -20038.881555558237
    18    13     9     -20038.882307544893
    19    13     9     -20038.883244432920
    20    13     9     -20038.884222410143
    21    13     9     -20038.885122018572
    22    13     9     -20038.885874549458
    23    13     9     -20038.886450070277
    24    13     9     -20038.886881914979
    25    13     9     -20038.887260289303
    26    13     9     -20038.887718801165
    27    13     9     -20038.888360989877
    28    13     9     -20038.889204270738
    29    13     9     -20038.890209595400
    30    13     9     -20038.891257641943
    31    13     9     -20038.892231537455
     0    14     9     -20038.891871666874
     1    14     9     -20038.890892601197
     2    14     9     -20038.889874079006
     3    14     9     -20038.888904401261
     4    14     9     -20038.888041528204
     5    14     9     -20038.887322739436
     6    14     9     -20038.886746946500
     7    14     9     -20038.886241358945
     8    14     9     -20038.885715090735
     9    14     9     -20038.885100385523
    10    14     9     -20038.884360099757
    11    14     9     -20038.883506070400
    12    14     9     -20038.882581291440
    13    14     9     -20038.881681546951
    14    14     9     -20038.880950921233
    15    14     9     -20038.880538396614
    16    14     9     -20038.880538804788
    17    14     9     -20038.880951737570
    18    14     9     -20038.881681955125
    19    14     9     -20038.882583060178
    20    14     9     -20038.883505390117
    21    14     9     -20038.884361596385
    22    14     9     -20038.885097800441
    23    14     9     -20038.885713458050
    24    14     9     -20038.886242583456
    25    14     9     -20038.886747762845
    26    14     9     -20038.887323691833
    27    14     9     -20038.888039759462
    28    14     9     -20038.888904673371
    29    14     9     -20038.889874759294
    30    14     9     -20038.890887022862
    31    14     9     -20038.891871394761
     0    15     9     -20038.891367984113
     1    15     9     -20038.890410551488
     2    15     9     -20038.889471894723
     3    15     9     -20038.888569973322
     4    15     9     -20038.887713358883
     5    15     9     -20038.886923276285
     6    15     9     -20038.886208297110
     7    15     9     -20038.885551550306
     8    15     9     -20038.884910313987
     9    15     9     -20038.884262002710
    10    15     9     -20038.883572602241
    11    15     9     -20038.882816397818
    12    15     9     -20038.882004818221
    13    15     9     -20038.881211062086
    14    15     9     -20038.880551730195
    15    15     9     -20038.880176485178
    16    15     9     -20038.880176757291
    17    15     9     -20038.880550369624
    18    15     9     -20038.881209293344
    19    15     9     -20038.882006450905
    20    15     9     -20038.882816261757
    21    15     9     -20038.883572194067
    22    15     9     -20038.884263907508
    23    15     9     -20038.884914259637
    24    15     9     -20038.885553455100
    25    15     9     -20038.886208569227
    26    15     9     -20038.886924092625
    27    15     9     -20038.887715535795
    28    15     9     -20038.888572422351
    29    15     9     -20038.889471622610
    30    15     9     -20038.890410007261
    31    15     9     -20038.891380365298
     0    16     9     -20038.890856546110
     1    16     9     -20038.889932175320
     2    16     9     -20038.889075696938
     3    16     9     -20038.888250511649
     4    16     9     -20038.887410496158
     5    16     9     -20038.886556602858
     6    16     9     -20038.885712369600
     7    16     9     -20038.884906640451
     8    16     9     -20038.884161728751
     9    16     9     -20038.883495730075
    10    16     9     -20038.882874358071
    11    16     9     -20038.882244142362
    12    16     9     -20038.881583994134
    13    16     9     -20038.880928335780
    14    16     9     -20038.880380162405
    15    16     9     -20038.880066143007
    16    16     9     -20038.880067095404
    17    16     9     -20038.880380570576
    18    16     9     -20038.880930512692
    19    16     9     -20038.881585490759
    20    16     9     -20038.882245366876
    21    16     9     -20038.882872453269
    22    16     9     -20038.883494233447
    23    16     9     -20038.884162681152
    24    16     9     -20038.884909089476
    25    16     9     -20038.885714410451
    26    16     9     -20038.886553745659
    27    16     9     -20038.887410087984
    28    16     9     -20038.888249695305
    29    16     9     -20038.889075696938
    30    16     9     -20038.889929862351
    31    16     9     -20038.890858859078
     0    17     9     -20038.890501437520
     1    17     9     -20038.889586998885
     2    17     9     -20038.888791201894
     3    17     9     -20038.888021799947
     4    17     9     -20038.887190900270
     5    17     9     -20038.886287618301
     6    17     9     -20038.885347328851
     7    17     9     -20038.884427992165
     8    17     9     -20038.883607432814
     9    17     9     -20038.882938032715
    10    17     9     -20038.882389587223
    11    17     9     -20038.881883319380
    12    17     9     -20038.881374738572
    13    17     9     -20038.880864389022
    14    17     9     -20038.880431727983
    15    17     9     -20038.880182063513
    16    17     9     -20038.880180702945
    17    17     9     -20038.880430911642
    18    17     9     -20038.880863980852
    19    17     9     -20038.881373922231
    20    17     9     -20038.881883727550
    21    17     9     -20038.882389042996
    22    17     9     -20038.882941434134
    23    17     9     -20038.883607977041
    24    17     9     -20038.884427311881
    25    17     9     -20038.885344607712
    26    17     9     -20038.886287210131
    27    17     9     -20038.887192532955
    28    17     9     -20038.888021936003
    29    17     9     -20038.888797596566
    30    17     9     -20038.889588631569
    31    17     9     -20038.890498580324
     0    18     9     -20038.890410687545
     1    18     9     -20038.889486588869
     2    18     9     -20038.888706030255
     3    18     9     -20038.887945472008
     4    18     9     -20038.887108449770
     5    18     9     -20038.886165439177
     6    18     9     -20038.885165692849
     7    18     9     -20038.884195062699
     8    18     9     -20038.883357224120
     9    18     9     -20038.882710137350
    10    18     9     -20038.882216658865
    11    18     9     -20038.881805358757
    12    18     9     -20038.881407120123
    13    18     9     -20038.881006296404
    14    18     9     -20038.880658262773
    15    18     9     -20038.880452136520
    16    18     9     -20038.880453769205
    17    18     9     -20038.880658398830
    18    18     9     -20038.881006160344
    19    18     9     -20038.881407528290
    20    18     9     -20038.881805766930
    21    18     9     -20038.882216522805
    22    18     9     -20038.882707144101
    23    18     9     -20038.883354775091
    24    18     9     -20038.884196423267
    25    18     9     -20038.885163924107
    26    18     9     -20038.886165439177
    27    18     9     -20038.887110218508
    28    18     9     -20038.887944519611
    29    18     9     -20038.888699771636
    30    18     9     -20038.889487541266
    31    18     9     -20038.890410415432
     0    19     9     -20038.890595588917
     1    19     9     -20038.889629856818
     2    19     9     -20038.888806168157
     3    19     9     -20038.888014180757
     4    19     9     -20038.887151851926
     5    19     9     -20038.886185439547
     6    19     9     -20038.885179026427
     7    19     9     -20038.884232206245
     8    19     9     -20038.883430422746
     9    19     9     -20038.882815853587
    10    19     9     -20038.882364824862
    11    19     9     -20038.882002777365
    12    19     9     -20038.881658281218
    13    19     9     -20038.881303852912
    14    19     9     -20038.880990921967
    15    19     9     -20038.880806428773
    16    19     9     -20038.880807381171
    17    19     9     -20038.880990785914
    18    19     9     -20038.881301948117
    19    19     9     -20038.881656104306
    20    19     9     -20038.882001688911
    21    19     9     -20038.882363872464
    22    19     9     -20038.882816397818
    23    19     9     -20038.883431375143
    24    19     9     -20038.884230301446
    25    19     9     -20038.885179162484
    26    19     9     -20038.886185711661
    27    19     9     -20038.887152124043
    28    19     9     -20038.888015677385
    29    19     9     -20038.888807936895
    30    19     9     -20038.889635435153
    31    19     9     -20038.890593548062
     0    20     9     -20038.890935867301
     1    20     9     -20038.889925236414
     2    20     9     -20038.889021274164
     3    20     9     -20038.888157448710
     4    20     9     -20038.887253078286
     5    20     9     -20038.886292924522
     6    20     9     -20038.885340934175
     7    20     9     -20038.884470986155
     8    20     9     -20038.883741721005
     9    20     9     -20038.883169057379
    10    20     9     -20038.882732586746
    11    20     9     -20038.882371627707
    12    20     9     -20038.882023049850
    13    20     9     -20038.881671886909
    14    20     9     -20038.881372561660
    15    20     9     -20038.881199905416
    16    20     9     -20038.881200313586
    17    20     9     -20038.881372969830
    18    20     9     -20038.881672295083
    19    20     9     -20038.882023321967
    20    20     9     -20038.882372716162
    21    20     9     -20038.882732858860
    22    20     9     -20038.883170009780
    23    20     9     -20038.883740904665
    24    20     9     -20038.884470986155
    25    20     9     -20038.885338893320
    26    20     9     -20038.886292380295
    27    20     9     -20038.887252125885
    28    20     9     -20038.888156632365
    29    20     9     -20038.889019233309
    30    20     9     -20038.889920610480
    31    20     9     -20038.890937908156
     0    21     9     -20038.891304037359
     1    21     9     -20038.890238575528
     2    21     9     -20038.889244543589
     3    21     9     -20038.888295138324
     4    21     9     -20038.887353080128
     5    21     9     -20038.886435512188
     6    21     9     -20038.885581074657
     7    21     9     -20038.884829768282
     8    21     9     -20038.884183633920
     9    21     9     -20038.883643079731
    10    21     9     -20038.883187016898
    11    21     9     -20038.882786873462
    12    21     9     -20038.882402376574
    13    21     9     -20038.882046315586
    14    21     9     -20038.881769847900
    15    21     9     -20038.881618688651
    16    21     9     -20038.881618688651
    17    21     9     -20038.881768351275
    18    21     9     -20038.882045635302
    19    21     9     -20038.882402104460
    20    21     9     -20038.882785785005
    21    21     9     -20038.883187289011
    22    21     9     -20038.883641174933
    23    21     9     -20038.884184042090
    24    21     9     -20038.884829087998
    25    21     9     -20038.885583251569
    26    21     9     -20038.886435104014
    27    21     9     -20038.887353488302
    28    21     9     -20038.888295002263
    29    21     9     -20038.889245087816
    30    21     9     -20038.890237759188
    31    21     9     -20038.891303493128
     0    22     9     -20038.891619553378
     1    22     9     -20038.890522118174
     2    22     9     -20038.889446860245
     3    22     9     -20038.888420990985
     4    22     9     -20038.887462878076
     5    22     9     -20038.886612794369
     6    22     9     -20038.885883801333
     7    22     9     -20038.885253721684
     8    22     9     -20038.884679153263
     9    22     9     -20038.884145129807
    10    22     9     -20038.883639542251
    11    22     9     -20038.883170417950
    12    22     9     -20038.882743743412
    13    22     9     -20038.882394893444
    14    22     9     -20038.882156793814
    15    22     9     -20038.882040601195
    16    22     9     -20038.882040601195
    17    22     9     -20038.882157746211
    18    22     9     -20038.882395165558
    19    22     9     -20038.882743743412
    20    22     9     -20038.883169601610
    21    22     9     -20038.883642127330
    22    22     9     -20038.884144585580
    23    22     9     -20038.884679561434
    24    22     9     -20038.885254401965
    25    22     9     -20038.885883529216
    26    22     9     -20038.886609529003
    27    22     9     -20038.887461653565
    28    22     9     -20038.888419902527
    29    22     9     -20038.889447540529
    30    22     9     -20038.890523070571
    31    22     9     -20038.891619281265
     0    23     9     -20038.891870850530
     1    23     9     -20038.890778041263
     2    23     9     -20038.889660877798
     3    23     9     -20038.888587116497
     4    23     9     -20038.887632949238
     5    23     9     -20038.886865179975
     6    23     9     -20038.886252379558
     7    23     9     -20038.885717267647
     8    23     9     -20038.885190727320
     9    23     9     -20038.884627587682
    10    23     9     -20038.884049073615
    11    23     9     -20038.883499947839
    12    23     9     -20038.883038578784
    13    23     9     -20038.882711497921
    14    23     9     -20038.882521562446
    15    23     9     -20038.882440744630
    16    23     9     -20038.882440744630
    17    23     9     -20038.882521154275
    18    23     9     -20038.882711770035
    19    23     9     -20038.883040075409
    20    23     9     -20038.883498587271
    21    23     9     -20038.884047713043
    22    23     9     -20038.884627451629
    23    23     9     -20038.885189502809
    24    23     9     -20038.885720396956
    25    23     9     -20038.886252243501
    26    23     9     -20038.886867356887
    27    23     9     -20038.887634037696
    28    23     9     -20038.888584531414
    29    23     9     -20038.889657612432
    30    23     9     -20038.890775320120
    31    23     9     -20038.891873027442
     0    24     9     -20038.892091670932
     1    24     9     -20038.891030698982
     2    24     9     -20038.889916120599
     3    24     9     -20038.888844264096
     4    24     9     -20038.887930505745
     5    24     9     -20038.887235799055
     6    24     9     -20038.886704904911
     7    24     9     -20038.886221630692
     8    24     9     -20038.885690192317
     9    24     9     -20038.885071541452
    10    24     9     -20038.884407039397
    11    24     9     -20038.883780905402
    12    24     9     -20038.883298039353
    13    24     9     -20038.883005925123
    14    24     9     -20038.882867283108
    15    24     9     -20038.882821840092
    16    24     9     -20038.882820615581
    17    24     9     -20038.882867827338
    18    24     9     -20038.883001027072
    19    24     9     -20038.883297086955
    20    24     9     -20038.883782674140
    21    24     9     -20038.884408127855
    22    24     9     -20038.885073854421
    23    24     9     -20038.885688015405
    24    24     9     -20038.886220542237
    25    24     9     -20038.886703000113
    26    24     9     -20038.887230628894
    27    24     9     -20038.887928192777
    28    24     9     -20038.888847121292
    29    24     9     -20038.889919113852
    30    24     9     -20038.891035460976
    31    24     9     -20038.892094256014
     0    25     9     -20038.892310314423
     1    25     9     -20038.891310840205
     2    25     9     -20038.890243201462
     3    25     9     -20038.889223998991
     4    25     9     -20038.888364527356
     5    25     9     -20038.887711862259
     6    25     9     -20038.887215118404
     7    25     9     -20038.886737558572
     8    25     9     -20038.886168024259
     9    25     9     -20038.885476174764
    10    25     9     -20038.884728814039
    11    25     9     -20038.884048393327
    12    25     9     -20038.883557227804
    13    25     9     -20038.883294501873
    14    25     9     -20038.883207969662
    15    25     9     -20038.883198717795
    16    25     9     -20038.883197221166
    17    25     9     -20038.883208649950
    18    25     9     -20038.883298311466
    19    25     9     -20038.883557227804
    20    25     9     -20038.884047576987
    21    25     9     -20038.884726773187
    22    25     9     -20038.885476310821
    23    25     9     -20038.886167752145
    24    25     9     -20038.886737694633
    25    25     9     -20038.887216206855
    26    25     9     -20038.887716488196
    27    25     9     -20038.888363711016
    28    25     9     -20038.889221005738
    29    25     9     -20038.890240752440
    30    25     9     -20038.891316554596
    31    25     9     -20038.892309089908
     0    26     9     -20038.892488957168
     1    26     9     -20038.891573157969
     2    26     9     -20038.890589466355
     3    26     9     -20038.889659109060
     4    26     9     -20038.888869162514
     5    26     9     -20038.888240579494
     6    26     9     -20038.887724515553
     7    26     9     -20038.887204914132
     8    26     9     -20038.886573609972
     9    26     9     -20038.885817133436
    10    26     9     -20038.885026914777
    11    26     9     -20038.884339283049
    12    26     9     -20038.883858321795
    13    26     9     -20038.883613691432
    14    26     9     -20038.883551241302
    15    26     9     -20038.883561581628
    16    26     9     -20038.883561989802
    17    26     9     -20038.883548111993
    18    26     9     -20038.883612602978
    19    26     9     -20038.883858321795
    20    26     9     -20038.884340235447
    21    26     9     -20038.885027867178
    22    26     9     -20038.885817813720
    23    26     9     -20038.886574290256
    24    26     9     -20038.887203825678
    25    26     9     -20038.887725195837
    26    26     9     -20038.888240443437
    27    26     9     -20038.888870250972
    28    26     9     -20038.889660469627
    29    26     9     -20038.890588786071
    30    26     9     -20038.891567307521
    31    26     9     -20038.892488821115
     0    27     9     -20038.892551815472
     1    27     9     -20038.891722276363
     2    27     9     -20038.890864165296
     3    27     9     -20038.890049320336
     4    27     9     -20038.889322912379
     5    27     9     -20038.888696506270
     6    27     9     -20038.888134455090
     7    27     9     -20038.887547777598
     8    27     9     -20038.886864363634
     9    27     9     -20038.886087886727
    10    27     9     -20038.885316988155
    11    27     9     -20038.884662690372
    12    27     9     -20038.884205130911
    13    27     9     -20038.883958323637
    14    27     9     -20038.883883356270
    15    27     9     -20038.883887710093
    16    27     9     -20038.883887710093
    17    27     9     -20038.883884580780
    18    27     9     -20038.883957643353
    19    27     9     -20038.884204722744
    20    27     9     -20038.884662962486
    21    27     9     -20038.885315899697
    22    27     9     -20038.886087886727
    23    27     9     -20038.886863955460
    24    27     9     -20038.887548321829
    25    27     9     -20038.888134046916
    26    27     9     -20038.888698547125
    27    27     9     -20038.889322096038
    28    27     9     -20038.890047687655
    29    27     9     -20038.890865389811
    30    27     9     -20038.891728534982
    31    27     9     -20038.892551271245
     0    28     9     -20038.892461473668
     1    28     9     -20038.891734249373
     2    28     9     -20038.891012059183
     3    28     9     -20038.890320889972
     4    28     9     -20038.889658292715
     5    28     9     -20038.889022362622
     6    28     9     -20038.888398949763
     7    28     9     -20038.887747101002
     8    28     9     -20038.887042053986
     9    28     9     -20038.886308707126
    10    28     9     -20038.885616177347
    11    28     9     -20038.885037935390
    12    28     9     -20038.884611941139
    13    28     9     -20038.884347038293
    14    28     9     -20038.884221185632
    15    28     9     -20038.884185402658
    16    28     9     -20038.884185946888
    17    28     9     -20038.884221593802
    18    28     9     -20038.884346358009
    19    28     9     -20038.884611805079
    20    28     9     -20038.885036982992
    21    28     9     -20038.885616041287
    22    28     9     -20038.886309523466
    23    28     9     -20038.887041509759
    24    28     9     -20038.887746692832
    25    28     9     -20038.888399357933
    26    28     9     -20038.889022362622
    27    28     9     -20038.889659381170
    28    28     9     -20038.890321434199
    29    28     9     -20038.891013419750
    30    28     9     -20038.891733569089
    31    28     9     -20038.892460385217
     0    29     9     -20038.892266095918
     1    29     9     -20038.891637921064
     2    29     9     -20038.891057094028
     3    29     9     -20038.890482661664
     4    29     9     -20038.889880337629
     5    29     9     -20038.889233795093
     6    29     9     -20038.888561129621
     7    29     9     -20038.887869416183
     8    29     9     -20038.887190492100
     9    29     9     -20038.886553065375
    10    29     9     -20038.885987748825
    11    29     9     -20038.885505154889
    12    29     9     -20038.885111542189
    13    29     9     -20038.884808271290
    14    29     9     -20038.884607723372
    15    29     9     -20038.884506633072
    16    29     9     -20038.884504456160
    17    29     9     -20038.884605410403
    18    29     9     -20038.884808407343
    19    29     9     -20038.885111270076
    20    29     9     -20038.885504882775
    21    29     9     -20038.885987884882
    22    29     9     -20038.886554153829
    23    29     9     -20038.887190492100
    24    29     9     -20038.887870232524
    25    29     9     -20038.888558952713
    26    29     9     -20038.889234883547
    27    29     9     -20038.889877072263
    28    29     9     -20038.890482661664
    29    29     9     -20038.891056549801
    30    29     9     -20038.891639145579
    31    29     9     -20038.892263374779
     0    30     9     -20038.892056568242
     1    30     9     -20038.891524177470
     2    30     9     -20038.891062536302
     3    30     9     -20038.890591235093
     4    30     9     -20038.890042517491
     5    30     9     -20038.889406451337
     6    30     9     -20038.888713785502
     7    30     9     -20038.888027922509
     8    30     9     -20038.887414849978
