#   ix    iy    iz      toten(eV)
    22    28     6     -20041.118479401539
    23    28     6     -20041.118779679186
    24    28     6     -20041.119081997687
    25    28     6     -20041.119402955988
    26    28     6     -20041.119790174012
    27    28     6     -20041.120291543804
    28    28     6     -20041.120899174060
    29    28     6     -20041.121543131518
    30    28     6     -20041.122158653074
    31    28     6     -20041.122708731247
     0    29     6     -20041.121794836836
     1    29     6     -20041.121469116544
     2    29     6     -20041.121292922820
     3    29     6     -20041.121032237737
     4    29     6     -20041.120526514125
     5    29     6     -20041.119783779341
     6    29     6     -20041.118936280713
     7    29     6     -20041.118185926738
     8    29     6     -20041.117714897642
     9    29     6     -20041.117562513879
    10    29     6     -20041.117590949776
    11    29     6     -20041.117593806972
    12    29     6     -20041.117437477558
    13    29     6     -20041.117125635072
    14    29     6     -20041.116757873187
    15    29     6     -20041.116503582783
    16    29     6     -20041.116503990954
    17    29     6     -20041.116758825588
    18    29     6     -20041.117127403813
    19    29     6     -20041.117438974186
    20    29     6     -20041.117592582461
    21    29     6     -20041.117588092584
    22    29     6     -20041.117560064853
    23    29     6     -20041.117714489472
    24    29     6     -20041.118184294057
    25    29     6     -20041.118938457625
    26    29     6     -20041.119783779341
    27    29     6     -20041.120525017501
    28    29     6     -20041.121031013226
    29    29     6     -20041.121293467044
    30    29     6     -20041.121463130039
    31    29     6     -20041.121788850334
     0    30     6     -20041.120771552658
     1    30     6     -20041.120623386661
     2    30     6     -20041.120806519291
     3    30     6     -20041.120877268895
     4    30     6     -20041.120475084605
     5    30     6     -20041.119548128732
     6    30     6     -20041.118330419198
     7    30     6     -20041.117242507975
     8    30     6     -20041.116640047887
     9    30     6     -20041.116595829382
    10    30     6     -20041.116872297069
    11    30     6     -20041.117071348355
    12    30     6     -20041.116905358900
    13    30     6     -20041.116345484628
    14    30     6     -20041.115631185741
    15    30     6     -20041.115134714000
    16    30     6     -20041.115131176517
    17    30     6     -20041.115629144886
    18    30     6     -20041.116345212515
    19    30     6     -20041.116905086787
    20    30     6     -20041.117075021895
    21    30     6     -20041.116875970602
    22    30     6     -20041.116599094748
    23    30     6     -20041.116640728171
    24    30     6     -20041.117243460376
    25    30     6     -20041.118330419198
    26    30     6     -20041.119546223938
    27    30     6     -20041.120476309119
    28    30     6     -20041.120878901576
    29    30     6     -20041.120806383231
    30    30     6     -20041.120624339059
    31    30     6     -20041.120772641116
     0    31     6     -20041.120201474117
     1    31     6     -20041.120153173906
     2    31     6     -20041.120534813599
     3    31     6     -20041.120796315019
     4    31     6     -20041.120465832733
     5    31     6     -20041.119434113025
     6    31     6     -20041.118012726263
     7    31     6     -20041.116735559852
     8    31     6     -20041.116043982471
     9    31     6     -20041.116035410883
    10    31     6     -20041.116430792325
    11    31     6     -20041.116742226641
    12    31     6     -20041.116573107876
    13    31     6     -20041.115879897810
    14    31     6     -20041.114983690804
    15    31     6     -20041.114360005831
    16    31     6     -20041.114362999084
    17    31     6     -20041.114986411943
    18    31     6     -20041.115884659801
    19    31     6     -20041.116574740561
    20    31     6     -20041.116740593956
    21    31     6     -20041.116431336552
    22    31     6     -20041.116035002709
    23    31     6     -20041.116043438240
    24    31     6     -20041.116733791110
    25    31     6     -20041.118012318093
    26    31     6     -20041.119437514448
    27    31     6     -20041.120465968794
    28    31     6     -20041.120796315019
    29    31     6     -20041.120531820347
    30    31     6     -20041.120148003745
    31    31     6     -20041.120199025092
     0     0     7     -20041.116868351415
     1     0     7     -20041.116682905817
     2     0     7     -20041.116337729381
     3     0     7     -20041.116029152261
     4     0     7     -20041.115893095332
     5     0     7     -20041.115923299974
     6     0     7     -20041.115972960750
     7     0     7     -20041.115839080732
     8     0     7     -20041.115391997653
     9     0     7     -20041.114660827709
    10     0     7     -20041.113854418276
    11     0     7     -20041.113237944322
    12     0     7     -20041.112995626925
    13     0     7     -20041.113126921864
    14     0     7     -20041.113444750856
    15     0     7     -20041.113696728291
    16     0     7     -20041.113697408575
    17     0     7     -20041.113445431140
    18     0     7     -20041.113127193978
    19     0     7     -20041.112997803837
    20     0     7     -20041.113239440947
    21     0     7     -20041.113855370673
    22     0     7     -20041.114664637302
    23     0     7     -20041.115393766395
    24     0     7     -20041.115842618212
    25     0     7     -20041.115975681892
    26     0     7     -20041.115925748996
    27     0     7     -20041.115894728016
    28     0     7     -20041.116030376779
    29     0     7     -20041.116338409669
    30     0     7     -20041.116682905817
    31     0     7     -20041.116869984100
     0     1     7     -20041.116698824480
     1     1     7     -20041.116572563646
     2     1     7     -20041.116400315572
     3     1     7     -20041.116227387214
     4     1     7     -20041.116053234342
     5     1     7     -20041.115851053743
     6     1     7     -20041.115559891907
     7     1     7     -20041.115135122167
     8     1     7     -20041.114572798873
     9     1     7     -20041.113932106782
    10     1     7     -20041.113326109211
    11     1     7     -20041.112868005523
    12     1     7     -20041.112621470365
    13     1     7     -20041.112572489870
    14     1     7     -20041.112631130407
    15     1     7     -20041.112698886758
    16     1     7     -20041.112699022815
    17     1     7     -20041.112628953495
    18     1     7     -20041.112570312958
    19     1     7     -20041.112621878536
    20     1     7     -20041.112870182435
    21     1     7     -20041.113326517381
    22     1     7     -20041.113934691864
    23     1     7     -20041.114572662813
    24     1     7     -20041.115134714000
    25     1     7     -20041.115560436134
    26     1     7     -20041.115851325856
    27     1     7     -20041.116052145884
    28     1     7     -20041.116225890586
    29     1     7     -20041.116402084310
    30     1     7     -20041.116572291532
    31     1     7     -20041.116699912935
     0     2     7     -20041.116083438981
     1     2     7     -20041.116020172507
     2     2     7     -20041.116037315678
     3     2     7     -20041.115998947625
     4     2     7     -20041.115788331495
     5     2     7     -20041.115361520900
     6     2     7     -20041.114734434504
     7     2     7     -20041.114025850009
     8     2     7     -20041.113370735886
     9     2     7     -20041.112854399831
    10     2     7     -20041.112473848596
    11     2     7     -20041.112178741110
    12     2     7     -20041.111918192088
    13     2     7     -20041.111676554978
    14     2     7     -20041.111461040797
    15     2     7     -20041.111327296836
    16     2     7     -20041.111330698259
    17     2     7     -20041.111462129255
    18     2     7     -20041.111681725142
    19     2     7     -20041.111921321397
    20     2     7     -20041.112182006476
    21     2     7     -20041.112474120710
    22     2     7     -20041.112855896459
    23     2     7     -20041.113374409422
    24     2     7     -20041.114029387489
    25     2     7     -20041.114737699874
    26     2     7     -20041.115363017529
    27     2     7     -20041.115790916578
    28     2     7     -20041.116000716363
    29     2     7     -20041.116033642142
    30     2     7     -20041.116020444621
    31     2     7     -20041.116081670240
     0     3     7     -20041.115280022801
     1     3     7     -20041.115262879626
     2     3     7     -20041.115425195549
     3     3     7     -20041.115506149421
     4     3     7     -20041.115261927229
     5     3     7     -20041.114630350956
     6     3     7     -20041.113714959920
     7     3     7     -20041.112766643113
     8     3     7     -20041.112037786130
     9     3     7     -20041.111627302369
    10     3     7     -20041.111438183234
    11     3     7     -20041.111284166789
    12     3     7     -20041.111001576541
    13     3     7     -20041.110573541435
    14     3     7     -20041.110101559942
    15     3     7     -20041.109794479446
    16     3     7     -20041.109795431843
    17     3     7     -20041.110101151771
    18     3     7     -20041.110570956356
    19     3     7     -20041.111001440484
    20     3     7     -20041.111285119187
    21     3     7     -20041.111442945225
    22     3     7     -20041.111629479277
    23     3     7     -20041.112038602470
    24     3     7     -20041.112767595510
    25     3     7     -20041.113715640207
    26     3     7     -20041.114628718271
    27     3     7     -20041.115261246941
    28     3     7     -20041.115505741251
    29     3     7     -20041.115429005142
    30     3     7     -20041.115262335399
    31     3     7     -20041.115276485318
     0     4     7     -20041.114660963762
     1     4     7     -20041.114649943152
     2     4     7     -20041.114878654851
     3     4     7     -20041.114994031133
     4     4     7     -20041.114702733241
     5     4     7     -20041.113920133776
     6     4     7     -20041.112811269784
     7     4     7     -20041.111706079329
     8     4     7     -20041.110922799577
     9     4     7     -20041.110570276069
    10     4     7     -20041.110483063578
    11     4     7     -20041.110381020877
    12     4     7     -20041.110053531844
    13     4     7     -20041.109469031268
    14     4     7     -20041.108812284463
    15     4     7     -20041.108382480616
    16     4     7     -20041.108383705126
    17     4     7     -20041.108815413769
    18     4     7     -20041.109470527896
    19     4     7     -20041.110055028472
    20     4     7     -20041.110381973278
    21     4     7     -20041.110483879918
    22     4     7     -20041.110573949605
    23     4     7     -20041.110923751978
    24     4     7     -20041.111706079329
    25     4     7     -20041.112812902469
    26     4     7     -20041.113921766457
    27     4     7     -20041.114703413525
    28     4     7     -20041.114995119588
    29     4     7     -20041.114878654851
    30     4     7     -20041.114654160916
    31     4     7     -20041.114662732503
     0     5     7     -20041.114485314265
     1     5     7     -20041.114417693971
     2     5     7     -20041.114579873833
     3     5     7     -20041.114629670668
     4     5     7     -20041.114259867929
     5     5     7     -20041.113397675159
     6     5     7     -20041.112223912012
     7     5     7     -20041.111074503056
     8     5     7     -20041.110267277283
     9     5     7     -20041.109896930317
    10     5     7     -20041.109781554038
    11     5     7     -20041.109627673650
    12     5     7     -20041.109214060580
    13     5     7     -20041.108517585148
    14     5     7     -20041.107759203813
    15     5     7     -20041.107262051784
    16     5     7     -20041.107261643618
    17     5     7     -20041.107759611983
    18     5     7     -20041.108517585148
    19     5     7     -20041.109216101431
    20     5     7     -20041.109630122672
    21     5     7     -20041.109784275177
    22     5     7     -20041.109897202430
    23     5     7     -20041.110269454195
    24     5     7     -20041.111077088139
    25     5     7     -20041.112223775955
    26     5     7     -20041.113395770361
    27     5     7     -20041.114259731876
    28     5     7     -20041.114629126441
    29     5     7     -20041.114581098343
    30     5     7     -20041.114414428601
    31     5     7     -20041.114482048899
     0     6     7     -20041.114655793601
     1     6     7     -20041.114475926337
     2     6     7     -20041.114465177841
     3     6     7     -20041.114346400140
     4     6     7     -20041.113871833564
     5     6     7     -20041.112994266357
     6     6     7     -20041.111877511063
     7     6     7     -20041.110803341591
     8     6     7     -20041.110008905169
     9     6     7     -20041.109556651933
    10     6     7     -20041.109306307178
    11     6     7     -20041.109007798270
    12     6     7     -20041.108464386885
    13     6     7     -20041.107683420105
    14     6     7     -20041.106887214941
    15     6     7     -20041.106381083155
    16     6     7     -20041.106381491329
    17     6     7     -20041.106887623111
    18     6     7     -20041.107684100389
    19     6     7     -20041.108464522946
    20     6     7     -20041.109007934327
    21     6     7     -20041.109307939860
    22     6     7     -20041.109558284614
    23     6     7     -20041.110011082084
    24     6     7     -20041.110806062730
    25     6     7     -20041.111879960088
    26     6     7     -20041.112992497616
    27     6     7     -20041.113872105678
    28     6     7     -20041.114346944367
    29     6     7     -20041.114466674466
    30     6     7     -20041.114476742678
    31     6     7     -20041.114655793601
     0     7     7     -20041.114860015055
     1     7     7     -20041.114550349477
     2     7     7     -20041.114294698506
     3     7     7     -20041.113933875524
     4     7     7     -20041.113334272628
     5     7     7     -20041.112491399941
     6     7     7     -20041.111530838003
     7     7     7     -20041.110620617132
     8     7     7     -20041.109881555883
     9     7     7     -20041.109332838281
    10     7     7     -20041.108879360527
    11     7     7     -20041.108360847564
    12     7     7     -20041.107655800544
    13     7     7     -20041.106809526435
    14     7     7     -20041.106033865868
    15     7     7     -20041.105567462706
    16     7     7     -20041.105567598766
    17     7     7     -20041.106034954322
    18     7     7     -20041.106812927857
    19     7     7     -20041.107657297172
    20     7     7     -20041.108361255734
    21     7     7     -20041.108879632644
    22     7     7     -20041.109334879133
    23     7     7     -20041.109880467426
    24     7     7     -20041.110621297419
    25     7     7     -20041.111531518287
    26     7     7     -20041.112491672055
    27     7     7     -20041.113333728397
    28     7     7     -20041.113933875524
    29     7     7     -20041.114294426388
    30     7     7     -20041.114548716796
    31     7     7     -20041.114859470828
     0     8     7     -20041.114822735453
     1     8     7     -20041.114385856650
     2     8     7     -20041.113862581689
     3     8     7     -20041.113231277530
     4     8     7     -20041.112503781118
     5     8     7     -20041.111729345066
     6     8     7     -20041.110979263205
     7     8     7     -20041.110284828625
     8     8     7     -20041.109638150036
     9     8     7     -20041.109006845872
    10     8     7     -20041.108341527477
    11     8     7     -20041.107572533703
    12     8     7     -20041.106687483367
    13     8     7     -20041.105783249001
    14     8     7     -20041.105041194496
    15     8     7     -20041.104622955489
    16     8     7     -20041.104624588173
    17     8     7     -20041.105042555067
    18     8     7     -20041.105784201398
    19     8     7     -20041.106687211253
    20     8     7     -20041.107575254842
    21     8     7     -20041.108341799591
    22     8     7     -20041.109007798270
    23     8     7     -20041.109640190887
    24     8     7     -20041.110286733423
    25     8     7     -20041.110977494463
    26     8     7     -20041.111729072953
    27     8     7     -20041.112504461402
    28     8     7     -20041.113234951066
    29     8     7     -20041.113866527339
    30     8     7     -20041.114388985960
    31     8     7     -20041.114823279680
     0     9     7     -20041.114506403090
     1     9     7     -20041.113963808049
     2     9     7     -20041.113192773417
     3     9     7     -20041.112306226456
     4     9     7     -20041.111457367260
     5     9     7     -20041.110758170693
     6     9     7     -20041.110224419350
     7     9     7     -20041.109754750822
     8     9     7     -20041.109212019725
     9     9     7     -20041.108516904864
    10     9     7     -20041.107667365384
    11     9     7     -20041.106664761857
    12     9     7     -20041.105592769298
    13     9     7     -20041.104625132404
    14     9     7     -20041.103898180219
    15     9     7     -20041.103511642475
    16     9     7     -20041.103514771785
    17     9     7     -20041.103898452333
    18     9     7     -20041.104629622281
    19     9     7     -20041.105594401979
    20     9     7     -20041.106660816207
    21     9     7     -20041.107668045668
    22     9     7     -20041.108517993318
    23     9     7     -20041.109210250983
    24     9     7     -20041.109756791677
    25     9     7     -20041.110225915974
    26     9     7     -20041.110758306750
    27     9     7     -20041.111456006693
    28     9     7     -20041.112303097147
    29     9     7     -20041.113191140736
    30     9     7     -20041.113961767194
    31     9     7     -20041.114508443945
     0    10     7     -20041.114097415953
     1    10     7     -20041.113465975737
     2    10     7     -20041.112495209534
     3    10     7     -20041.111413965100
     4    10     7     -20041.110477485243
     5    10     7     -20041.109847541651
     6    10     7     -20041.109485494158
     7    10     7     -20041.109192835695
     8    10     7     -20041.108740310341
     9    10     7     -20041.108009684624
    10    10     7     -20041.107009121948
    11    10     7     -20041.105815630548
    12    10     7     -20041.104591798456
    13    10     7     -20041.103544296140
    14    10     7     -20041.102797751759
    15    10     7     -20041.102413390927
    16    10     7     -20041.102412710643
    17    10     7     -20041.102799384440
    18    10     7     -20041.103548241790
    19    10     7     -20041.104592342683
    20    10     7     -20041.105813453640
    21    10     7     -20041.107012523375
    22    10     7     -20041.108008324052
    23    10     7     -20041.108739494004
    24    10     7     -20041.109192427528
    25    10     7     -20041.109484677814
    26    10     7     -20041.109845228682
    27    10     7     -20041.110476668899
    28    10     7     -20041.111414917501
    29    10     7     -20041.112498610953
    30    10     7     -20041.113467064191
    31    10     7     -20041.114098776521
     0    11     7     -20041.113801764244
     1    11     7     -20041.113124881009
     2    11     7     -20041.112066766254
     3    11     7     -20041.110891506483
     4    11     7     -20041.109912576863
     5    11     7     -20041.109317735958
     6    11     7     -20041.109030791889
     7    11     7     -20041.108817182510
     8    11     7     -20041.108408467488
     9    11     7     -20041.107657841399
    10    11     7     -20041.106569249892
    11    11     7     -20041.105257525021
    12    11     7     -20041.103935867988
    13    11     7     -20041.102811357450
    14    11     7     -20041.102010798470
    15    11     7     -20041.101605756983
    16    11     7     -20041.101606845441
    17    11     7     -20041.102011206640
    18    11     7     -20041.102810268996
    19    11     7     -20041.103936548272
    20    11     7     -20041.105257933188
    21    11     7     -20041.106566256640
    22    11     7     -20041.107660834652
    23    11     7     -20041.108409828059
    24    11     7     -20041.108818815195
    25    11     7     -20041.109032288521
    26    11     7     -20041.109316647508
    27    11     7     -20041.109913393208
    28    11     7     -20041.110892730998
    29    11     7     -20041.112066222027
    30    11     7     -20041.113125833406
    31    11     7     -20041.113801492127
     0    12     7     -20041.113701490285
     1    12     7     -20041.113038212745
     2    12     7     -20041.112018193933
     3    12     7     -20041.110888649291
     4    12     7     -20041.109934890199
     5    12     7     -20041.109325355148
     6    12     7     -20041.108999906970
     7    12     7     -20041.108736636808
     8    12     7     -20041.108293635440
     9    12     7     -20041.107533213250
    10    12     7     -20041.106438907351
    11    12     7     -20041.105120107517
    12    12     7     -20041.103770286703
    13    12     7     -20041.102587271685
    14    12     7     -20041.101725623143
    15    12     7     -20041.101292417872
    16    12     7     -20041.101292281812
    17    12     7     -20041.101724398628
    18    12     7     -20041.102586047175
    19    12     7     -20041.103770966987
    20    12     7     -20041.105119155120
    21    12     7     -20041.106432512675
    22    12     7     -20041.107526954631
    23    12     7     -20041.108291730641
    24    12     7     -20041.108737181035
    25    12     7     -20041.108999090626
    26    12     7     -20041.109324946978
    27    12     7     -20041.109934345972
    28    12     7     -20041.110889873802
    29    12     7     -20041.112019418444
    30    12     7     -20041.113039437256
    31    12     7     -20041.113702442686
     0    13     7     -20041.113675095239
     1    13     7     -20041.113076988968
     2    13     7     -20041.112218877905
     3    13     7     -20041.111265254873
     4    13     7     -20041.110398844336
     5    13     7     -20041.109744682610
     6    13     7     -20041.109281136643
     7    13     7     -20041.108864530321
     8    13     7     -20041.108324520363
     9    13     7     -20041.107562193378
    10    13     7     -20041.106555236031
    11    13     7     -20041.105350587961
    12    13     7     -20041.104056006257
    13    13     7     -20041.102859249491
    14    13     7     -20041.101959096835
    15    13     7     -20041.101490108595
    16    13     7     -20041.101490652822
    17    13     7     -20041.101959641062
    18    13     7     -20041.102857888920
    19    13     7     -20041.104059679798
    20    13     7     -20041.105356574462
    21    13     7     -20041.106559181677
    22    13     7     -20041.107563826059
    23    13     7     -20041.108324928533
    24    13     7     -20041.108863850037
    25    13     7     -20041.109280592416
    26    13     7     -20041.109743049925
    27    13     7     -20041.110398027991
    28    13     7     -20041.111264982759
    29    13     7     -20041.112219558188
    30    13     7     -20041.113077397142
    31    13     7     -20041.113675503409
     0    14     7     -20041.113491826556
     1    14     7     -20041.113000661033
     2    14     7     -20041.112411398462
     3    14     7     -20041.111735059458
     4    14     7     -20041.111017359148
     5    14     7     -20041.110319523144
     6    14     7     -20041.109662368170
     7    14     7     -20041.109019907337
     8    14     7     -20041.108356765853
     9    14     7     -20041.107635392003
    10    14     7     -20041.106807621636
    11    14     7     -20041.105813589696
    12    14     7     -20041.104660235091
    13    14     7     -20041.103498853128
    14    14     7     -20041.102571897252
    15    14     7     -20041.102065629413
    16    14     7     -20041.102065357296
    17    14     7     -20041.102572577536
    18    14     7     -20041.103498989181
    19    14     7     -20041.104658058179
    20    14     7     -20041.105811684898
    21    14     7     -20041.106802723585
    22    14     7     -20041.107631718471
    23    14     7     -20041.108356357683
    24    14     7     -20041.109020043394
    25    14     7     -20041.109661143655
    26    14     7     -20041.110318842861
    27    14     7     -20041.111016678860
    28    14     7     -20041.111734243113
    29    14     7     -20041.112408541267
    30    14     7     -20041.113002565828
    31    14     7     -20041.113493323181
     0    15     7     -20041.113036852174
     1    15     7     -20041.112690043057
     2    15     7     -20041.112422555128
     3    15     7     -20041.112092072843
     4    15     7     -20041.111570702684
     5    15     7     -20041.110862254242
     6    15     7     -20041.110010537854
     7    15     7     -20041.109128616827
     8    15     7     -20041.108344520730
     9    15     7     -20041.107706277668
    10    15     7     -20041.107111708876
    11    15     7     -20041.106385436979
    12    15     7     -20041.105416575570
    13    15     7     -20041.104303901990
    14    15     7     -20041.103327285335
    15    15     7     -20041.102753125084
    16    15     7     -20041.102758975532
    17    15     7     -20041.103324292082
    18    15     7     -20041.104307167356
    19    15     7     -20041.105416439514
    20    15     7     -20041.106382443726
    21    15     7     -20041.107108307453
    22    15     7     -20041.107703420472
    23    15     7     -20041.108345745244
    24    15     7     -20041.109130793735
    25    15     7     -20041.110011762368
    26    15     7     -20041.110862118188
    27    15     7     -20041.111570702684
    28    15     7     -20041.112092753130
    29    15     7     -20041.112425684441
    30    15     7     -20041.112688546433
    31    15     7     -20041.113033042580
     0    16     7     -20041.112435752653
     1    16     7     -20041.112253708478
     2    16     7     -20041.112321600889
     3    16     7     -20041.112353982437
     4    16     7     -20041.112068671053
     5    16     7     -20041.111379134523
     6    16     7     -20041.110381565104
     7    16     7     -20041.109315014823
     8    16     7     -20041.108448876395
     9    16     7     -20041.107913764488
    10    16     7     -20041.107551716992
    11    16     7     -20041.107061639927
    12    16     7     -20041.106225161911
    13    16     7     -20041.105103916743
    14    16     7     -20041.104020903571
    15    16     7     -20041.103364973107
    16    16     7     -20041.103364564933
    17    16     7     -20041.104024168937
    18    16     7     -20041.105100379260
    19    16     7     -20041.106222712890
    20    16     7     -20041.107060823586
    21    16     7     -20041.107551989106
    22    16     7     -20041.107911451520
    23    16     7     -20041.108444522575
    24    16     7     -20041.109315967220
    25    16     7     -20041.110380612707
    26    16     7     -20041.111377093672
    27    16     7     -20041.112066358088
    28    16     7     -20041.112353846380
    29    16     7     -20041.112325138369
    30    16     7     -20041.112250715229
    31    16     7     -20041.112436705054
     0    17     7     -20041.112002003159
     1    17     7     -20041.111960913964
     2    17     7     -20041.112319832147
     3    17     7     -20041.112659838418
     4    17     7     -20041.112594122922
     5    17     7     -20041.111973431201
     6    17     7     -20041.110927425514
     7    17     7     -20041.109785091518
     8    17     7     -20041.108914735330
     9    17     7     -20041.108474999328
    10    17     7     -20041.108272546615
    11    17     7     -20041.107908730381
    12    17     7     -20041.107089803711
    13    17     7     -20041.105862842305
    14    17     7     -20041.104614383905
    15    17     7     -20041.103838043055
    16    17     7     -20041.103835185859
    17    17     7     -20041.104615744476
    18    17     7     -20041.105865019217
    19    17     7     -20041.107091300335
    20    17     7     -20041.107907233756
    21    17     7     -20041.108271866331
    22    17     7     -20041.108474999328
    23    17     7     -20041.108922082403
    24    17     7     -20041.109789581398
    25    17     7     -20041.110927833684
    26    17     7     -20041.111975063886
    27    17     7     -20041.112596708004
    28    17     7     -20041.112660654759
    29    17     7     -20041.112315478324
    30    17     7     -20041.111956968314
    31    17     7     -20041.112005132465
     0    18     7     -20041.112013567996
     1    18     7     -20041.112066766254
     2    18     7     -20041.112590177268
     3    18     7     -20041.113116989709
     4    18     7     -20041.113222978056
     5    18     7     -20041.112715077532
     6    18     7     -20041.111741454133
     7    18     7     -20041.110673679337
     8    18     7     -20041.109890399584
     9    18     7     -20041.109511344974
    10    18     7     -20041.109350661736
    11    18     7     -20041.108980450826
    12    18     7     -20041.108074039552
    13    18     7     -20041.106684626171
    14    18     7     -20041.105251810626
    15    18     7     -20041.104347576264
    16    18     7     -20041.104348392604
    17    18     7     -20041.105249225544
    18    18     7     -20041.106682585316
    19    18     7     -20041.108076896748
    20    18     7     -20041.108981947455
    21    18     7     -20041.109350525683
    22    18     7     -20041.109510528629
    23    18     7     -20041.109883324625
    24    18     7     -20041.110670958198
    25    18     7     -20041.111735331571
    26    18     7     -20041.112714125135
    27    18     7     -20041.113222569886
    28    18     7     -20041.113117806050
    29    18     7     -20041.112582558082
    30    18     7     -20041.112066222027
    31    18     7     -20041.112014928567
     0    19     7     -20041.112512896932
     1    19     7     -20041.112587456133
     2    19     7     -20041.113098213853
     3    19     7     -20041.113655911209
     4    19     7     -20041.113845574575
     5    19     7     -20041.113490193871
     6    19     7     -20041.112703784809
     7    19     7     -20041.111846354030
     8    19     7     -20041.111204845598
     9    19     7     -20041.110881710385
    10    19     7     -20041.110681298527
    11    19     7     -20041.110213126623
    12    19     7     -20041.109189570328
    13    19     7     -20041.107676073028
    14    19     7     -20041.106143799869
    15    19     7     -20041.105190040780
    16    19     7     -20041.105191129238
    17    19     7     -20041.106146657065
    18    19     7     -20041.107676481199
    19    19     7     -20041.109192019358
    20    19     7     -20041.110216528050
    21    19     7     -20041.110679393729
    22    19     7     -20041.110880621927
    23    19     7     -20041.111210696046
    24    19     7     -20041.111849755449
    25    19     7     -20041.112712356393
    26    19     7     -20041.113488561186
    27    19     7     -20041.113846663033
    28    19     7     -20041.113657816011
    29    19     7     -20041.113102023446
    30    19     7     -20041.112583782593
    31    19     7     -20041.112515618071
     0    20     7     -20041.113194406102
     1    20     7     -20041.113229372731
     2    20     7     -20041.113595501934
     3    20     7     -20041.114013332768
     4    20     7     -20041.114189798613
     5    20     7     -20041.113997005941
     6    20     7     -20041.113511826923
     7    20     7     -20041.112942156553
     8    20     7     -20041.112486637943
     9    20     7     -20041.112205000099
    10    20     7     -20041.111935607376
    11    20     7     -20041.111378998470
    12    20     7     -20041.110313672696
    13    20     7     -20041.108849564062
    14    20     7     -20041.107410217784
    15    20     7     -20041.106523398706
    16    20     7     -20041.106524895331
    17    20     7     -20041.107409673557
    18    20     7     -20041.108845618408
    19    20     7     -20041.110311495788
    20    20     7     -20041.111377637899
    21    20     7     -20041.111931525666
    22    20     7     -20041.112200374162
    23    20     7     -20041.112486637943
    24    20     7     -20041.112939027244
    25    20     7     -20041.113509377898
    26    20     7     -20041.113995101143
    27    20     7     -20041.114188165928
    28    20     7     -20041.114007754437
    29    20     7     -20041.113595774048
    30    20     7     -20041.113229372731
    31    20     7     -20041.113197671468
     0    21     7     -20041.113705299878
     1    21     7     -20041.113633869991
     2    21     7     -20041.113737273259
     3    21     7     -20041.113893602673
     4    21     7     -20041.113973604148
     5    21     7     -20041.113931018328
     6    21     7     -20041.113760402935
     7    21     7     -20041.113515636516
     8    21     7     -20041.113256856232
     9    21     7     -20041.113010185018
    10    21     7     -20041.112681471470
    11    21     7     -20041.112095066099
    12    21     7     -20041.111142667578
    13    21     7     -20041.109951897317
    14    21     7     -20041.108848475604
    15    21     7     -20041.108188327376
    16    21     7     -20041.108186558631
    17    21     7     -20041.108846162635
    18    21     7     -20041.109955162683
    19    21     7     -20041.111145252660
    20    21     7     -20041.112096426667
    21    21     7     -20041.112685008949
    22    21     7     -20041.113012906153
    23    21     7     -20041.113258897087
    24    21     7     -20041.113514684119
    25    21     7     -20041.113760811106
    26    21     7     -20041.113930474101
    27    21     7     -20041.113975236829
    28    21     7     -20041.113895235354
    29    21     7     -20041.113737953543
    30    21     7     -20041.113630876738
    31    21     7     -20041.113699857604
     0    22     7     -20041.113859588440
     1    22     7     -20041.113635094502
     2    22     7     -20041.113411689021
     3    22     7     -20041.113233726555
     4    22     7     -20041.113158351018
     5    22     7     -20041.113218624236
     6    22     7     -20041.113336449536
     7    22     7     -20041.113386518489
     8    22     7     -20041.113301618963
     9    22     7     -20041.113076852915
    10    22     7     -20041.112697798304
    11    22     7     -20041.112137515862
    12    22     7     -20041.111428115022
    13    22     7     -20041.110694223935
    14    22     7     -20041.110106185879
    15    22     7     -20041.109781417985
    16    22     7     -20041.109781690095
    17    22     7     -20041.110106185879
    18    22     7     -20041.110695720559
    19    22     7     -20041.111426074167
    20    22     7     -20041.112133978382
    21    22     7     -20041.112687457975
    22    22     7     -20041.113072499091
    23    22     7     -20041.113298625711
    24    22     7     -20041.113386654546
    25    22     7     -20041.113336721650
    26    22     7     -20041.113219032406
    27    22     7     -20041.113157670730
    28    22     7     -20041.113229644845
    29    22     7     -20041.113409103938
    30    22     7     -20041.113633461820
    31    22     7     -20041.113857819699
     0    23     7     -20041.113780403306
     1    23     7     -20041.113373048855
     2    23     7     -20041.112807052021
     3    23     7     -20041.112282416492
     4    23     7     -20041.112027581861
     5    23     7     -20041.112140917281
     6    23     7     -20041.112467453921
     7    23     7     -20041.112738479325
     8    23     7     -20041.112763785914
     9    23     7     -20041.112514121443
    10    23     7     -20041.112076018129
    11    23     7     -20041.111565260409
    12    23     7     -20041.111140762780
    13    23     7     -20041.110913275592
    14    23     7     -20041.110867560463
    15    23     7     -20041.110894091566
    16    23     7     -20041.110892867055
    17    23     7     -20041.110865247498
    18    23     7     -20041.110911506854
    19    23     7     -20041.111146341118
    20    23     7     -20041.111566620977
    21    23     7     -20041.112076834466
    22    23     7     -20041.112521604577
    23    23     7     -20041.112764466197
    24    23     7     -20041.112738207212
    25    23     7     -20041.112465413065
    26    23     7     -20041.112139148543
    27    23     7     -20041.112026901577
    28    23     7     -20041.112282824663
    29    23     7     -20041.112806371733
    30    23     7     -20041.113369511371
