#   ix    iy    iz      toten(eV)
    27    16     8     -20040.039866990388
    28    16     8     -20040.040027673625
    29    16     8     -20040.040232167194
    30    16     8     -20040.040548091387
    31    16     8     -20040.041029324751
     0    17     8     -20040.040472987959
     1    17     8     -20040.039923590073
     2    17     8     -20040.039585080427
     3    17     8     -20040.039345212059
     4    17     8     -20040.039077996247
     5    17     8     -20040.038735268834
     6    17     8     -20040.038324921130
     7    17     8     -20040.037893892772
     8    17     8     -20040.037430210752
     9    17     8     -20040.036843125094
    10    17     8     -20040.035975217928
    11    17     8     -20040.034578049301
    12    17     8     -20040.032541685210
    13    17     8     -20040.030071299512
    14    17     8     -20040.027745134157
    15    17     8     -20040.026323611342
    16    17     8     -20040.026325244024
    17    17     8     -20040.027749079811
    18    17     8     -20040.030068306260
    19    17     8     -20040.032547127488
    20    17     8     -20040.034586212714
    21    17     8     -20040.035975217928
    22    17     8     -20040.036846798630
    23    17     8     -20040.037433204005
    24    17     8     -20040.037899879277
    25    17     8     -20040.038329138897
    26    17     8     -20040.038732003468
    27    17     8     -20040.039075955392
    28    17     8     -20040.039341130348
    29    17     8     -20040.039585080427
    30    17     8     -20040.039923590073
    31    17     8     -20040.040473532186
     0    18     8     -20040.040188765033
     1    18     8     -20040.039534059080
     2    18     8     -20040.039109833564
     3    18     8     -20040.038765473473
     4    18     8     -20040.038369003578
     5    18     8     -20040.037848993983
     6    18     8     -20040.037229934947
     7    18     8     -20040.036588698633
     8    18     8     -20040.035980524150
     9    18     8     -20040.035397520198
    10    18     8     -20040.034731113348
    11    18     8     -20040.033814769915
    12    18     8     -20040.032535562648
    13    18     8     -20040.031006418802
    14    18     8     -20040.029570473947
    15    18     8     -20040.028691954343
    16    18     8     -20040.028692090400
    17    18     8     -20040.029569657603
    18    18     8     -20040.030999343839
    19    18     8     -20040.032533385740
    20    18     8     -20040.033811504549
    21    18     8     -20040.034727711925
    22    18     8     -20040.035394663002
    23    18     8     -20040.035976170326
    24    18     8     -20040.036584072695
    25    18     8     -20040.037226941695
    26    18     8     -20040.037850626668
    27    18     8     -20040.038370500202
    28    18     8     -20040.038769419127
    29    18     8     -20040.039108472996
    30    18     8     -20040.039534059080
    31    18     8     -20040.040188492920
     0    19     8     -20040.040217064870
     1    19     8     -20040.039430111581
     2    19     8     -20040.038857039788
     3    19     8     -20040.038371860774
     4    19     8     -20040.037829537843
     5    19     8     -20040.037162586766
     6    19     8     -20040.036402164576
     7    19     8     -20040.035644327472
     8    19     8     -20040.034977512452
     9    19     8     -20040.034434101068
    10    19     8     -20040.033957357580
    11    19     8     -20040.033431361488
    12    19     8     -20040.032758696016
    13    19     8     -20040.031953919268
    14    19     8     -20040.031200980211
    15    19     8     -20040.030738250589
    16    19     8     -20040.030737434245
    17    19     8     -20040.031199347526
    18    19     8     -20040.031955143782
    19    19     8     -20040.032752981624
    20    19     8     -20040.033426463437
    21    19     8     -20040.033952867700
    22    19     8     -20040.034432468387
    23    19     8     -20040.034976015824
    24    19     8     -20040.035643511132
    25    19     8     -20040.036403797261
    26    19     8     -20040.037160818028
    27    19     8     -20040.037825864307
    28    19     8     -20040.038367779063
    29    19     8     -20040.038858128242
    30    19     8     -20040.039427390446
    31    19     8     -20040.040217609101
     0    20     8     -20040.040448361655
     1    20     8     -20040.039522630297
     2    20     8     -20040.038773772947
     3    20     8     -20040.038112400205
     4    20     8     -20040.037423816077
     5    20     8     -20040.036663529943
     6    20     8     -20040.035861066161
     7    20     8     -20040.035090711819
     8    20     8     -20040.034427162165
     9    20     8     -20040.033918173187
    10    20     8     -20040.033547418047
    11    20     8     -20040.033252990848
    12    20     8     -20040.032949311779
    13    20     8     -20040.032613931442
    14    20     8     -20040.032307803347
    15    20     8     -20040.032125078887
    16    20     8     -20040.032127527913
    17    20     8     -20040.032314061966
    18    20     8     -20040.032616652577
    19    20     8     -20040.032955026167
    20    20     8     -20040.033256800441
    21    20     8     -20040.033549458902
    22    20     8     -20040.033918037127
    23    20     8     -20040.034428794846
    24    20     8     -20040.035090983933
    25    20     8     -20040.035861202221
    26    20     8     -20040.036664210227
    27    20     8     -20040.037426401159
    28    20     8     -20040.038115121344
    29    20     8     -20040.038776358026
    30    20     8     -20040.039528208632
    31    20     8     -20040.040447817428
     0    21     8     -20040.040754489753
     1    21     8     -20040.039727804149
     2    21     8     -20040.038794725711
     3    21     8     -20040.037951444854
     4    21     8     -20040.037144763308
     5    21     8     -20040.036350326885
     6    21     8     -20040.035593986406
     7    21     8     -20040.034899007602
     8    21     8     -20040.034279132225
     9    21     8     -20040.033770279300
    10    21     8     -20040.033400068391
    11    21     8     -20040.033174077827
    12    21     8     -20040.033043327116
    13    21     8     -20040.032965638609
    14    21     8     -20040.032933665228
    15    21     8     -20040.032931488320
    16    21     8     -20040.032931760434
    17    21     8     -20040.032933665228
    18    21     8     -20040.032964005928
    19    21     8     -20040.033039789636
    20    21     8     -20040.033174894172
    21    21     8     -20040.033400204447
    22    21     8     -20040.033770143244
    23    21     8     -20040.034277635597
    24    21     8     -20040.034897374917
    25    21     8     -20040.035592081611
    26    21     8     -20040.036348830261
    27    21     8     -20040.037141361885
    28    21     8     -20040.037947635257
    29    21     8     -20040.038791732462
    30    21     8     -20040.039724266670
    31    21     8     -20040.040754489753
     0    22     8     -20040.041055855854
     1    22     8     -20040.039959373047
     2    22     8     -20040.038884931462
     3    22     8     -20040.037895797570
     4    22     8     -20040.037016053451
     5    22     8     -20040.036250325044
     6    22     8     -20040.035599020513
     7    22     8     -20040.035015200221
     8    22     8     -20040.034441039970
     9    22     8     -20040.033903342981
    10    22     8     -20040.033464559376
    11    22     8     -20040.033191765226
    12    22     8     -20040.033095845094
    13    22     8     -20040.033150267867
    14    22     8     -20040.033284964225
    15    22     8     -20040.033392177091
    16    22     8     -20040.033391632860
    17    22     8     -20040.033285236339
    18    22     8     -20040.033152172662
    19    22     8     -20040.033098294116
    20    22     8     -20040.033192853683
    21    22     8     -20040.033459661325
    22    22     8     -20040.033902118466
    23    22     8     -20040.034441039970
    24    22     8     -20040.035012070912
    25    22     8     -20040.035600108968
    26    22     8     -20040.036254542811
    27    22     8     -20040.037016869795
    28    22     8     -20040.037898110535
    29    22     8     -20040.038888468942
    30    22     8     -20040.039964543208
    31    22     8     -20040.041055039514
     0    23     8     -20040.041351235453
     1    23     8     -20040.040246861339
     2    23     8     -20040.039093098563
     3    23     8     -20040.038017840634
     4    23     8     -20040.037114422612
     5    23     8     -20040.036421620720
     6    23     8     -20040.035887461207
     7    23     8     -20040.035400785564
     8    23     8     -20040.034863088571
     9    23     8     -20040.034279540392
    10    23     8     -20040.033746605393
    11    23     8     -20040.033379659850
    12    23     8     -20040.033259249467
    13    23     8     -20040.033372448834
    14    23     8     -20040.033608779722
    15    23     8     -20040.033786061904
    16    23     8     -20040.033785517677
    17    23     8     -20040.033606466754
    18    23     8     -20040.033372857004
    19    23     8     -20040.033256392271
    20    23     8     -20040.033376938711
    21    23     8     -20040.033743476084
    22    23     8     -20040.034278315881
    23    23     8     -20040.034859959262
    24    23     8     -20040.035398608656
    25    23     8     -20040.035884467954
    26    23     8     -20040.036421484663
    27    23     8     -20040.037113470215
    28    23     8     -20040.038017432467
    29    23     8     -20040.039088880800
    30    23     8     -20040.040239106096
    31    23     8     -20040.041348514311
     0    24     8     -20040.041678724483
     1    24     8     -20040.040607004037
     2    24     8     -20040.039454329715
     3    24     8     -20040.038367779063
     4    24     8     -20040.037489259455
     5    24     8     -20040.036879452295
     6    24     8     -20040.036444342226
     7    24     8     -20040.036024742651
     8    24     8     -20040.035500515296
     9    24     8     -20040.034870843814
    10    24     8     -20040.034249471810
    11    24     8     -20040.033794361378
    12    24     8     -20040.033641977614
    13    24     8     -20040.033792320522
    14    24     8     -20040.034080353045
    15    24     8     -20040.034294642715
    16    24     8     -20040.034297635968
    17    24     8     -20040.034079400648
    18    24     8     -20040.033787558528
    19    24     8     -20040.033639256475
    20    24     8     -20040.033794089264
    21    24     8     -20040.034248655469
    22    24     8     -20040.034873564957
    23    24     8     -20040.035502011920
    24    24     8     -20040.036025558995
    25    24     8     -20040.036444478283
    26    24     8     -20040.036877683553
    27    24     8     -20040.037488034945
    28    24     8     -20040.038367643006
    29    24     8     -20040.039454465776
    30    24     8     -20040.040610677574
    31    24     8     -20040.041680765338
     0    25     8     -20040.042068799707
     1    25     8     -20040.041066196180
     2    25     8     -20040.039969577312
     3    25     8     -20040.038937449433
     4    25     8     -20040.038120563622
     5    25     8     -20040.037570757559
     6    25     8     -20040.037190206323
     7    25     8     -20040.036801083501
     8    25     8     -20040.036273998947
     9    25     8     -20040.035609360839
    10    25     8     -20040.034937511711
    11    25     8     -20040.034447162532
    12    25     8     -20040.034281037020
    13    25     8     -20040.034434237125
    14    25     8     -20040.034742406075
    15    25     8     -20040.034980097535
    16    25     8     -20040.034977376396
    17    25     8     -20040.034742542131
    18    25     8     -20040.034434917408
    19    25     8     -20040.034280356736
    20    25     8     -20040.034446210135
    21    25     8     -20040.034936695374
    22    25     8     -20040.035609496896
    23    25     8     -20040.036274135007
    24    25     8     -20040.036801627728
    25    25     8     -20040.037189389983
    26    25     8     -20040.037570485445
    27    25     8     -20040.038120563622
    28    25     8     -20040.038935408582
    29    25     8     -20040.039967808574
    30    25     8     -20040.041066468293
    31    25     8     -20040.042069616047
     0    26     8     -20040.042433160168
     1    26     8     -20040.041516272511
     2    26     8     -20040.040525641991
     3    26     8     -20040.039602223602
     4    26     8     -20040.038864522921
     5    26     8     -20040.038345057557
     6    26     8     -20040.037959744328
     7    26     8     -20040.037557015810
     8    26     8     -20040.037019999101
     9    26     8     -20040.036359170586
    10    26     8     -20040.035712491994
    11    26     8     -20040.035253163795
    12    26     8     -20040.035094657469
    13    26     8     -20040.035222550985
    14    26     8     -20040.035495617245
    15    26     8     -20040.035709634798
    16    26     8     -20040.035708954510
    17    26     8     -20040.035492760049
    18    26     8     -20040.035221598584
    19    26     8     -20040.035092888727
    20    26     8     -20040.035252619564
    21    26     8     -20040.035711811710
    22    26     8     -20040.036358626359
    23    26     8     -20040.037019590931
    24    26     8     -20040.037556607640
    25    26     8     -20040.037958383757
    26    26     8     -20040.038343288816
    27    26     8     -20040.038863026293
    28    26     8     -20040.039600318803
    29    26     8     -20040.040524145366
    30    26     8     -20040.041514639826
    31    26     8     -20040.042431799600
     0    27     8     -20040.042629354262
     1    27     8     -20040.041813420848
     2    27     8     -20040.040970548158
     3    27     8     -20040.040184003035
     4    27     8     -20040.039521677896
     5    27     8     -20040.038995137573
     6    27     8     -20040.038557714539
     7    27     8     -20040.038107230041
     8    27     8     -20040.037573206584
     9    27     8     -20040.036979590193
    10    27     8     -20040.036434546128
    11    27     8     -20040.036062294363
    12    27     8     -20040.035917121619
    13    27     8     -20040.035985558254
    14    27     8     -20040.036166377915
    15    27     8     -20040.036317945338
    16    27     8     -20040.036318761679
    17    27     8     -20040.036167738486
    18    27     8     -20040.035984877970
    19    27     8     -20040.035917393732
    20    27     8     -20040.036062022249
    21    27     8     -20040.036436314869
    22    27     8     -20040.036979045966
    23    27     8     -20040.037572798414
    24    27     8     -20040.038107502154
    25    27     8     -20040.038558802997
    26    27     8     -20040.038997042371
    27    27     8     -20040.039524399039
    28    27     8     -20040.040183594869
    29    27     8     -20040.040968099132
    30    27     8     -20040.041812196334
    31    27     8     -20040.042628946092
     0    28     8     -20040.042592754951
     1    28     8     -20040.041885803133
     2    28     8     -20040.041216539088
     3    28     8     -20040.040584826758
     4    28     8     -20040.039991618538
     5    28     8     -20040.039427118329
     6    28     8     -20040.038894455443
     7    28     8     -20040.038376350651
     8    28     8     -20040.037866545328
     9    28     8     -20040.037401230624
    10    28     8     -20040.037026529837
    11    28     8     -20040.036774144228
    12    28     8     -20040.036646386769
    13    28     8     -20040.036616454247
    14    28     8     -20040.036650876646
    15    28     8     -20040.036693326412
    16    28     8     -20040.036695095154
    17    28     8     -20040.036651556933
    18    28     8     -20040.036617678757
    19    28     8     -20040.036645026197
    20    28     8     -20040.036773463944
    21    28     8     -20040.037025305322
    22    28     8     -20040.037398101314
    23    28     8     -20040.037865320817
    24    28     8     -20040.038375670367
    25    28     8     -20040.038893639103
    26    28     8     -20040.039426982275
    27    28     8     -20040.039987672884
    28    28     8     -20040.040579792651
    29    28     8     -20040.041211777097
    30    28     8     -20040.041885258906
    31    28     8     -20040.042589897752
     0    29     8     -20040.042390710405
     1    29     8     -20040.041801039664
     2    29     8     -20040.041302391015
     3    29     8     -20040.040818708621
     4    29     8     -20040.040275841468
     5    29     8     -20040.039671204464
     6    29     8     -20040.039036226768
     7    29     8     -20040.038456352126
     8    29     8     -20040.037997432097
     9    29     8     -20040.037694841481
    10    29     8     -20040.037520552552
    11    29     8     -20040.037400958510
    12    29     8     -20040.037278235159
    13    29     8     -20040.037128028307
    14    29     8     -20040.036982311332
    15    29     8     -20040.036891833472
    16    29     8     -20040.036889792620
    17    29     8     -20040.036980678651
    18    29     8     -20040.037125715338
    19    29     8     -20040.037277282761
    20    29     8     -20040.037402455138
    21    29     8     -20040.037521913120
    22    29     8     -20040.037698106848
    23    29     8     -20040.037999064778
    24    29     8     -20040.038455671842
    25    29     8     -20040.039034730140
    26    29     8     -20040.039669027556
    27    29     8     -20040.040280603462
    28    29     8     -20040.040821293704
    29    29     8     -20040.041305384268
    30    29     8     -20040.041799679097
    31    29     8     -20040.042391254636
     0    30     8     -20040.042202271557
     1    30     8     -20040.041717092539
     2    30     8     -20040.041370147363
     3    30     8     -20040.041007963813
     4    30     8     -20040.040509043047
     5    30     8     -20040.039863044738
     6    30     8     -20040.039163576053
     7    30     8     -20040.038558939050
     8    30     8     -20040.038180428670
     9    30     8     -20040.038046956819
    10    30     8     -20040.038057841375
    11    30     8     -20040.038052126984
    12    30     8     -20040.037914573426
    13    30     8     -20040.037629942326
    14    30     8     -20040.037303813864
    15    30     8     -20040.037084762203
    16    30     8     -20040.037086530941
    17    30     8     -20040.037305990772
    18    30     8     -20040.037629262042
    19    30     8     -20040.037913621025
    20    30     8     -20040.038052263040
    21    30     8     -20040.038056344747
    22    30     8     -20040.038045324134
    23    30     8     -20040.038177299361
    24    30     8     -20040.038560299621
    25    30     8     -20040.039163440000
    26    30     8     -20040.039863861079
    27    30     8     -20040.040509451217
    28    30     8     -20040.041005514791
    29    30     8     -20040.041368786799
    30    30     8     -20040.041713691116
    31    30     8     -20040.042200502816
     0    31     8     -20040.042182407244
     1    31     8     -20040.041780767184
     2    31     8     -20040.041540490645
     3    31     8     -20040.041268648893
     4    31     8     -20040.040815579312
     5    31     8     -20040.040173934827
     6    31     8     -20040.039470112319
     7    31     8     -20040.038897720809
     8    31     8     -20040.038613089710
     9    31     8     -20040.038623702152
    10    31     8     -20040.038771596035
    11    31     8     -20040.038844930721
    12    31     8     -20040.038677852812
    13    31     8     -20040.038277029089
    14    31     8     -20040.037805455766
    15    31     8     -20040.037489395516
    16    31     8     -20040.037488307058
    17    31     8     -20040.037805863940
    18    31     8     -20040.038275940635
    19    31     8     -20040.038677308581
    20    31     8     -20040.038844930721
    21    31     8     -20040.038774589288
    22    31     8     -20040.038624518493
    23    31     8     -20040.038612681539
    24    31     8     -20040.038897312639
    25    31     8     -20040.039467527236
    26    31     8     -20040.040173390596
    27    31     8     -20040.040816667770
    28    31     8     -20040.041268921006
    29    31     8     -20040.041542531497
    30    31     8     -20040.041782535922
    31    31     8     -20040.042182951474
     0     0     9     -20040.036864486032
     1     0     9     -20040.037326943540
     2     0     9     -20040.037706270265
     3     0     9     -20040.038078113856
     4     0     9     -20040.038508189817
     5     0     9     -20040.039033641686
     6     0     9     -20040.039655557917
     7     0     9     -20040.040313665297
     8     0     9     -20040.040914492703
     9     0     9     -20040.041400488062
    10     0     9     -20040.041780222957
    11     0     9     -20040.042078323691
    12     0     9     -20040.042316695435
    13     0     9     -20040.042515746729
    14     0     9     -20040.042682824638
    15     0     9     -20040.042790853840
    16     0     9     -20040.042790717787
    17     0     9     -20040.042682960695
    18     0     9     -20040.042516699126
    19     0     9     -20040.042316151208
    20     0     9     -20040.042078051578
    21     0     9     -20040.041780222957
    22     0     9     -20040.041400624115
    23     0     9     -20040.040914084530
    24     0     9     -20040.040313121066
    25     0     9     -20040.039654061293
    26     0     9     -20040.039034185913
    27     0     9     -20040.038508870100
    28     0     9     -20040.038078930196
    29     0     9     -20040.037707358719
    30     0     9     -20040.037329392566
    31     0     9     -20040.036863261517
     0     1     9     -20040.036767885609
     1     1     9     -20040.037162450710
     2     1     9     -20040.037535382759
     3     1     9     -20040.037920968101
     4     1     9     -20040.038328866784
     5     1     9     -20040.038779351282
     6     1     9     -20040.039291469569
     7     1     9     -20040.039853792867
     8     1     9     -20040.040412714738
     9     1     9     -20040.040922247947
    10     1     9     -20040.041370963707
    11     1     9     -20040.041736004452
    12     1     9     -20040.042004036608
    13     1     9     -20040.042182135130
    14     1     9     -20040.042302409456
    15     1     9     -20040.042375608085
    16     1     9     -20040.042375335976
    17     1     9     -20040.042301048888
    18     1     9     -20040.042179822161
    19     1     9     -20040.042002539980
    20     1     9     -20040.041735052055
    21     1     9     -20040.041369467079
    22     1     9     -20040.040920071038
    23     1     9     -20040.040411490227
    24     1     9     -20040.039851888068
    25     1     9     -20040.039289292657
    26     1     9     -20040.038776766200
    27     1     9     -20040.038326825928
    28     1     9     -20040.037919879647
    29     1     9     -20040.037534702475
    30     1     9     -20040.037159729571
    31     1     9     -20040.036767069269
     0     2     9     -20040.036614141278
     1     2     9     -20040.036960134054
     2     2     9     -20040.037348576592
     3     2     9     -20040.037752121450
     4     2     9     -20040.038136618336
     5     2     9     -20040.038498257662
     6     2     9     -20040.038881393979
     7     2     9     -20040.039328885225
     8     2     9     -20040.039835153068
     9     2     9     -20040.040361421277
    10     2     9     -20040.040887281317
    11     2     9     -20040.041337629758
    12     2     9     -20040.041650152529
    13     2     9     -20040.041817502555
    14     2     9     -20040.041893286267
    15     2     9     -20040.041932334603
    16     2     9     -20040.041932742777
    17     2     9     -20040.041893422323
    18     2     9     -20040.041816141988
    19     2     9     -20040.041651104930
    20     2     9     -20040.041337629758
    21     2     9     -20040.040887961601
    22     2     9     -20040.040362101561
    23     2     9     -20040.039832431929
    24     2     9     -20040.039329021285
    25     2     9     -20040.038881802149
    26     2     9     -20040.038497305261
    27     2     9     -20040.038131040001
    28     2     9     -20040.037751441167
    29     2     9     -20040.037344494885
    30     2     9     -20040.036958093198
    31     2     9     -20040.036613188880
     0     3     9     -20040.036515908174
     1     3     9     -20040.036813872852
     2     3     9     -20040.037205852874
     3     3     9     -20040.037622187079
     4     3     9     -20040.037977023556
     5     3     9     -20040.038259341691
     6     3     9     -20040.038532816121
     7     3     9     -20040.038888604995
     8     3     9     -20040.039342899090
     9     3     9     -20040.039880051852
    10     3     9     -20040.040467001454
    11     3     9     -20040.041000344627
    12     3     9     -20040.041370827650
    13     3     9     -20040.041556137188
    14     3     9     -20040.041624301713
    15     3     9     -20040.041657363545
    16     3     9     -20040.041656411147
    17     3     9     -20040.041624845941
    18     3     9     -20040.041555320848
    19     3     9     -20040.041370147363
    20     3     9     -20040.040997351374
    21     3     9     -20040.040465913000
    22     3     9     -20040.039879371569
    23     3     9     -20040.039344395715
    24     3     9     -20040.038888877109
    25     3     9     -20040.038534040632
    26     3     9     -20040.038260838315
    27     3     9     -20040.037977839900
    28     3     9     -20040.037621914966
    29     3     9     -20040.037206397097
    30     3     9     -20040.036814961306
    31     3     9     -20040.036517949025
     0     4     9     -20040.036539854194
     1     4     9     -20040.036803804640
     2     4     9     -20040.037184627989
     3     4     9     -20040.037588172851
     4     4     9     -20040.037910899890
     5     4     9     -20040.038136890449
     6     4     9     -20040.038340703733
     7     4     9     -20040.038633634307
     8     4     9     -20040.039057451646
     9     4     9     -20040.039604808680
    10     4     9     -20040.040236112844
    11     4     9     -20040.040840341673
    12     4     9     -20040.041284023329
    13     4     9     -20040.041529061862
    14     4     9     -20040.041639540090
    15     4     9     -20040.041678996600
    16     4     9     -20040.041677772086
    17     4     9     -20040.041638043462
    18     4     9     -20040.041529061862
    19     4     9     -20040.041282254588
    20     4     9     -20040.040838436878
    21     4     9     -20040.040235296503
    22     4     9     -20040.039601679375
    23     4     9     -20040.039054730511
    24     4     9     -20040.038632137679
    25     4     9     -20040.038335533569
    26     4     9     -20040.038133625083
    27     4     9     -20040.037911716230
    28     4     9     -20040.037588172851
    29     4     9     -20040.037182995304
    30     4     9     -20040.036806933949
    31     4     9     -20040.036539446024
     0     5     9     -20040.036682986083
     1     5     9     -20040.036922310224
     2     5     9     -20040.037279595730
     3     5     9     -20040.037657970053
     4     5     9     -20040.037948043431
     5     5     9     -20040.038132400572
     6     5     9     -20040.038295668888
     7     5     9     -20040.038548190554
     8     5     9     -20040.038963164196
     9     5     9     -20040.039541814323
    10     5     9     -20040.040231350849
    11     5     9     -20040.040905921116
    12     5     9     -20040.041435862862
    13     5     9     -20040.041767161489
    14     5     9     -20040.041933967288
    15     5     9     -20040.041995465021
    16     5     9     -20040.041998186160
    17     5     9     -20040.041934239402
    18     5     9     -20040.041768249946
    19     5     9     -20040.041436815260
    20     5     9     -20040.040904016318
    21     5     9     -20040.040233799875
    22     5     9     -20040.039545351803
    23     5     9     -20040.038963300249
    24     5     9     -20040.038552000147
    25     5     9     -20040.038296485232
    26     5     9     -20040.038131312118
    27     5     9     -20040.037946002576
    28     5     9     -20040.037656065258
    29     5     9     -20040.037279051499
    30     5     9     -20040.036919589089
    31     5     9     -20040.036683666371
     0     6     9     -20040.036901085346
     1     6     9     -20040.037091973220
     2     6     9     -20040.037405584444
     3     6     9     -20040.037738651812
     4     6     9     -20040.037995391245
     5     6     9     -20040.038159339845
     6     6     9     -20040.038317710114
     7     6     9     -20040.038575265884
     8     6     9     -20040.039004797614
     9     6     9     -20040.039615693237
    10     6     9     -20040.040354754488
    11     6     9     -20040.041097625333
    12     6     9     -20040.041713691116
    13     6     9     -20040.042137372398
    14     6     9     -20040.042376832600
    15     6     9     -20040.042484861802
    16     6     9     -20040.042482548834
    17     6     9     -20040.042378737395
    18     6     9     -20040.042134515203
    19     6     9     -20040.041710561807
    20     6     9     -20040.041096128705
    21     6     9     -20040.040352849690
    22     6     9     -20040.039614468722
    23     6     9     -20040.039002756759
    24     6     9     -20040.038574041373
    25     6     9     -20040.038317982224
    26     6     9     -20040.038159884072
    27     6     9     -20040.037993078276
    28     6     9     -20040.037739196043
    29     6     9     -20040.037405584444
    30     6     9     -20040.037090884765
    31     6     9     -20040.036900405059
     0     7     9     -20040.037154287293
     1     7     9     -20040.037257418448
     2     7     9     -20040.037463952871
     3     7     9     -20040.037709263517
     4     7     9     -20040.037921376272
     5     7     9     -20040.038097025768
     6     7     9     -20040.038309002470
     7     7     9     -20040.038626151178
     8     7     9     -20040.039090241367
     9     7     9     -20040.039713382113
    10     7     9     -20040.040455028447
    11     7     9     -20040.041226471247
    12     7     9     -20040.041901041510
    13     7     9     -20040.042408125693
    14     7     9     -20040.042740920948
    15     7     9     -20040.042910175769
    16     7     9     -20040.042910856053
    17     7     9     -20040.042744186314
    18     7     9     -20040.042411663173
    19     7     9     -20040.041902810251
    20     7     9     -20040.041228784212
    21     7     9     -20040.040457885643
    22     7     9     -20040.039712565773
    23     7     9     -20040.039091193768
    24     7     9     -20040.038626967518
    25     7     9     -20040.038306553444
    26     7     9     -20040.038097161829
    27     7     9     -20040.037920968101
    28     7     9     -20040.037708447177
    29     7     9     -20040.037462592300
    30     7     9     -20040.037254561252
    31     7     9     -20040.037152654611
     0     8     9     -20040.037354018870
     1     8     9     -20040.037344494885
     2     8     9     -20040.037400414283
     3     8     9     -20040.037522593404
     4     8     9     -20040.037683140585
     5     8     9     -20040.037884776961
     6     8     9     -20040.038183149809
     7     8     9     -20040.038600436415
     8     8     9     -20040.039119085439
     9     8     9     -20040.039733110367
    10     8     9     -20040.040429857912
    11     8     9     -20040.041155721639
    12     8     9     -20040.041816958328
    13     8     9     -20040.042352478406
    14     8     9     -20040.042736158954
    15     8     9     -20040.042942557320
    16     8     9     -20040.042941468866
    17     8     9     -20040.042736022900
    18     8     9     -20040.042352206292
    19     8     9     -20040.041815733817
    20     8     9     -20040.041151095706
    21     8     9     -20040.040427953114
    22     8     9     -20040.039729436834
    23     8     9     -20040.039116908527
    24     8     9     -20040.038597579220
    25     8     9     -20040.038184782490
    26     8     9     -20040.037885185127
    27     8     9     -20040.037682324244
    28     8     9     -20040.037524226089
    29     8     9     -20040.037403815706
    30     8     9     -20040.037345175169
    31     8     9     -20040.037351705902
     0     9     9     -20040.037445993356
     1     9     9     -20040.037328576222
     2     9     9     -20040.037234969055
     3     9     9     -20040.037224356613
     4     9     9     -20040.037323542118
     5     9     9     -20040.037549804791
     6     9     9     -20040.037930628143
     7     9     9     -20040.038443698832
     8     9     9     -20040.039011736520
     9     9     9     -20040.039603856283
    10     9     9     -20040.040204819750
    11     9     9     -20040.040789320326
    12     9     9     -20040.041307697233
    13     9     9     -20040.041726344411
    14     9     9     -20040.042021179783
    15     9     9     -20040.042175740455
    16     9     9     -20040.042175876511
    17     9     9     -20040.042020499499
    18     9     9     -20040.041726208354
    19     9     9     -20040.041306336665
    20     9     9     -20040.040790136667
    21     9     9     -20040.040205772148
    22     9     9     -20040.039603720226
    23     9     9     -20040.039015410057
    24     9     9     -20040.038446556027
    25     9     9     -20040.037934981963
    26     9     9     -20040.037550212965
    27     9     9     -20040.037325446912
    28     9     9     -20040.037225581127
    29     9     9     -20040.037232656086
    30     9     9     -20040.037327623824
    31     9     9     -20040.037447081810
     0    10     9     -20040.037463816810
     1    10     9     -20040.037246942065
     2    10     9     -20040.037024625039
     3    10     9     -20040.036904214652
     4    10     9     -20040.036942038481
     5    10     9     -20040.037169389612
     6    10     9     -20040.037603819394
     7    10     9     -20040.038177027247
     8    10     9     -20040.038769283066
     9    10     9     -20040.039303034409
    10    10     9     -20040.039747940576
    11    10     9     -20040.040078694972
    12    10     9     -20040.040278426550
    13    10     9     -20040.040348767983
    14    10     9     -20040.040320740256
    15    10     9     -20040.040276929922
    16    10     9     -20040.040276929922
    17    10     9     -20040.040316658546
    18    10     9     -20040.040348904040
    19    10     9     -20040.040279378947
    20    10     9     -20040.040077198348
    21    10     9     -20040.039746307892
    22    10     9     -20040.039298952703
    23    10     9     -20040.038766970098
    24    10     9     -20040.038174170051
    25    10     9     -20040.037603411223
    26    10     9     -20040.037164763678
    27    10     9     -20040.036939317342
    28    10     9     -20040.036902037744
    29    10     9     -20040.037023264467
    30    10     9     -20040.037247758406
    31    10     9     -20040.037467218237
     0    11     9     -20040.037457150025
     1    11     9     -20040.037155511807
     2    11     9     -20040.036837818872
     3    11     9     -20040.036617270587
     4    11     9     -20040.036586657778
     5    11     9     -20040.036801219558
     6    11     9     -20040.037255649710
     7    11     9     -20040.037836476746
     8    11     9     -20040.038399752444
     9    11     9     -20040.038816222710
    10    11     9     -20040.039016498511
    11    11     9     -20040.038976361717
    12    11     9     -20040.038673635045
    13    11     9     -20040.038149679804
    14    11     9     -20040.037554294671
    15    11     9     -20040.037164491561
    16    11     9     -20040.037164491561
    17    11     9     -20040.037553478331
    18    11     9     -20040.038152809113
    19    11     9     -20040.038676356184
    20    11     9     -20040.038979354969
    21    11     9     -20040.039021532619
    22    11     9     -20040.038818535679
    23    11     9     -20040.038402065409
    24    11     9     -20040.037842191137
    25    11     9     -20040.037258915076
    26    11     9     -20040.036804893094
    27    11     9     -20040.036587746232
    28    11     9     -20040.036619175382
    29    11     9     -20040.036835097733
    30    11     9     -20040.037155783917
    31    11     9     -20040.037456877908
     0    12     9     -20040.037428033840
     1    12     9     -20040.037058231101
     2    12     9     -20040.036659720350
     3    12     9     -20040.036359442700
